,Tree ID,Carbon Storage (kg),Height (m),Canopy Cover (m2)
10548,13392.0,170.7,11.0,28.3
10549,13393.0,76.8,6.0,28.3
10550,13394.0,76.8,6.0,28.3
10551,13395.0,194.9,9.0,28.3
10552,13396.0,232.7,14.0,28.3
10553,13397.0,690.7,14.0,78.5
10554,13398.0,246.2,11.0,28.3
10555,13399.0,364.9,11.0,50.3
10556,13400.0,213.3,9.0,38.5
10557,13401.0,232.0,14.0,28.3
10558,13402.0,5.8,3.0,0.8
10559,13403.0,7.3,3.0,0.8
10560,13404.0,7.3,3.0,0.8
10561,13405.0,7.3,3.0,0.8
10562,13406.0,5.8,3.0,0.8
10563,13407.0,7.3,3.0,0.8
10564,13408.0,7.3,3.0,0.8
10565,13409.0,3.3,3.0,0.8
10566,13410.0,3.3,3.0,0.8
10567,13411.0,3.3,3.0,0.8
10568,13412.0,3.3,3.0,0.8
10569,13413.0,3.3,3.0,0.8
10570,13414.0,4201.4,3.0,7.1
10571,13415.0,7500.0,3.0,7.1
10572,13416.0,3938.8,3.0,7.1
10573,13417.0,7500.0,3.0,7.1
10574,13418.0,780.1,3.0,7.1
10575,13419.0,7500.0,3.0,7.1
10576,13420.0,7500.0,3.0,7.1
10577,13421.0,7500.0,3.0,7.1
10578,13422.0,780.1,3.0,7.1
10579,13423.0,780.1,3.0,7.1
10580,13424.0,780.1,3.0,7.1
10581,13425.0,3938.8,3.0,7.1
10582,13426.0,3938.8,3.0,7.1
10583,13427.0,3938.8,3.0,7.1
10584,13428.0,7500.0,3.0,7.1
10585,13429.0,7500.0,3.0,7.1
10586,13430.0,7500.0,3.0,7.1
10587,13431.0,7500.0,3.0,7.1
10588,13432.0,6209.2,3.0,7.1
10589,13433.0,4229.7,3.0,7.1
10590,13434.0,517.7,8.0,28.3
10591,13435.0,14.7,4.0,3.1
10592,13436.0,306.6,6.0,28.3
10593,13437.0,1125.4,7.0,19.6
10594,13438.0,1125.4,7.0,19.6
10595,13439.0,1125.4,7.0,19.6
10596,13440.0,1125.4,7.0,19.6
10597,13441.0,11.1,4.0,0.8
10598,13442.0,516.8,8.0,28.3
10599,13443.0,517.7,8.0,28.3
10600,13444.0,517.2,8.0,28.3
10601,13445.0,948.2,10.0,38.5
10602,13446.0,11.1,4.0,0.8
10603,13447.0,11.1,4.0,0.8
10604,13448.0,152.4,5.0,7.1
10605,13449.0,152.4,5.0,7.1
10606,13450.0,57.4,5.0,38.5
10607,13451.0,1170.6,10.0,50.3
10608,13452.0,1170.6,10.0,50.3
10609,13453.0,51.7,5.0,7.1
10610,13454.0,79.6,6.0,38.5
10611,13455.0,79.6,6.0,38.5
10612,13456.0,131.1,6.0,12.6
10613,13457.0,51.7,5.0,7.1
10614,13458.0,51.7,5.0,7.1
10615,13459.0,72.0,3.0,7.1
10616,13460.0,405.0,7.0,28.3
10617,13461.0,260.9,6.0,28.3
10618,13462.0,164.6,6.0,28.3
10619,13463.0,164.6,6.0,28.3
10620,13464.0,164.6,6.0,28.3
10621,13465.0,164.6,6.0,28.3
10622,13466.0,164.6,6.0,28.3
10623,13467.0,164.6,6.0,28.3
10624,13468.0,28.8,4.0,3.1
10625,13469.0,85.6,6.0,19.6
10626,13470.0,24.6,3.0,3.1
10627,13471.0,606.2,18.0,113.1
10628,13472.0,456.1,18.0,50.3
10629,13473.0,86.3,5.0,12.6
10630,13474.0,200.2,5.0,12.6
10631,13475.0,170.1,5.0,12.6
10632,13476.0,170.1,5.0,12.6
10633,13477.0,170.1,5.0,12.6
10634,13478.0,170.1,5.0,12.6
10635,13479.0,275.5,5.0,3.1
10636,13480.0,254.9,9.0,12.6
10637,13481.0,621.1,12.0,12.6
10638,13482.0,253.2,12.0,3.1
10639,13483.0,1350.6,12.0,28.3
10640,13484.0,233.1,8.0,38.5
10641,13485.0,233.1,8.0,38.5
10642,13486.0,7500.0,21.0,201.1
10643,13487.0,418.1,6.0,95.0
10644,13488.0,1884.4,19.0,113.1
10645,13489.0,1082.9,11.0,12.6
10646,13509.0,24.8,4.0,0.8
10647,13511.0,405.0,8.0,50.3
10648,13512.0,189.3,6.0,12.6
10649,13513.0,189.3,6.0,12.6
10650,13514.0,189.3,6.0,12.6
10651,13515.0,189.3,6.0,12.6
10652,13516.0,189.3,6.0,12.6
10653,13517.0,189.3,6.0,12.6
10654,13518.0,189.3,6.0,12.6
10655,13519.0,189.3,6.0,12.6
10656,13520.0,189.3,6.0,12.6
10657,13521.0,189.3,6.0,12.6
10658,13522.0,189.3,6.0,12.6
10659,13523.0,189.3,6.0,12.6
10660,13524.0,189.3,6.0,12.6
10661,13525.0,189.3,6.0,12.6
10662,13526.0,161.6,4.0,12.6
10663,13527.0,750.6,13.0,132.7
10664,13528.0,750.6,13.0,132.7
10665,13529.0,62.6,6.0,19.6
10666,13530.0,186.1,8.0,19.6
10667,13531.0,341.8,8.0,19.6
10668,13532.0,396.9,12.0,50.3
10669,13533.0,396.9,12.0,50.3
10670,13534.0,291.5,12.0,50.3
10671,13535.0,50.0,6.0,12.6
10672,13536.0,43.7,4.0,3.1
10673,13537.0,149.2,4.0,3.1
10674,13538.0,149.2,4.0,3.1
10675,13539.0,149.2,4.0,3.1
10676,13540.0,149.2,4.0,3.1
10677,13541.0,149.2,4.0,3.1
10678,13543.0,238.0,6.0,7.1
10679,13544.0,877.9,4.0,3.1
10680,13545.0,98.3,5.0,7.1
10681,13546.0,590.9,5.0,7.1
10682,13547.0,1337.5,16.0,38.5
10683,13548.0,1339.8,16.0,38.5
10684,13549.0,670.7,16.0,19.6
10685,13550.0,224.1,5.0,38.5
10686,13551.0,205.8,5.0,38.5
10687,13552.0,748.0,14.0,38.5
10688,13553.0,265.4,14.0,0.8
10689,13554.0,74.8,7.0,19.6
10690,13555.0,177.6,8.0,63.6
10691,13556.0,110.2,5.0,7.1
10692,13557.0,371.0,9.0,19.6
10693,13558.0,490.5,5.0,7.1
10694,13559.0,346.2,6.0,12.6
10695,13560.0,111.8,6.0,19.6
10696,13561.0,212.0,6.0,19.6
10697,13562.0,386.7,8.0,19.6
10698,13563.0,50.0,4.0,3.1
10699,13564.0,74.8,6.0,78.5
10700,13565.0,61.0,4.0,3.1
10701,13566.0,33.5,3.0,3.1
10702,13567.0,103.2,6.0,0.8
10703,13568.0,467.9,11.0,28.3
10704,13569.0,897.6,7.0,50.3
10705,13570.0,655.8,4.0,38.5
10706,13571.0,481.2,8.0,12.6
10707,13572.0,481.2,8.0,12.6
10708,13573.0,548.9,8.0,12.6
10709,13574.0,62.5,4.0,7.1
10710,13575.0,67.6,5.0,12.6
10711,13576.0,67.6,5.0,12.6
10712,13577.0,67.6,5.0,12.6
10713,13578.0,67.6,5.0,12.6
10714,13579.0,84.6,4.0,7.1
10715,13580.0,84.6,4.0,7.1
10716,13581.0,84.6,4.0,7.1
10717,13582.0,84.6,4.0,7.1
10718,13583.0,84.6,4.0,7.1
10719,13584.0,61.6,4.0,7.1
10720,13585.0,61.6,4.0,7.1
10721,13586.0,67.6,5.0,12.6
10722,13587.0,67.6,5.0,12.6
10723,13588.0,67.6,5.0,12.6
10724,13589.0,111.6,5.0,12.6
10725,13590.0,111.6,5.0,12.6
10726,13591.0,111.6,5.0,12.6
10727,13592.0,111.6,5.0,12.6
10728,13593.0,111.6,5.0,12.6
10729,13594.0,14.4,3.0,0.8
10730,13595.0,14.4,3.0,0.8
10731,13596.0,14.4,3.0,0.8
10732,13597.0,20.2,2.0,7.1
10733,13598.0,18.6,2.0,7.1
10734,13599.0,339.3,5.0,12.6
10735,13600.0,347.7,5.0,12.6
10736,13601.0,125.3,5.0,12.6
10737,13602.0,201.1,5.0,12.6
10738,13603.0,201.1,5.0,12.6
10739,13604.0,201.1,5.0,12.6
10740,13605.0,347.7,5.0,12.6
10741,13606.0,170.1,4.0,12.6
10742,13607.0,170.2,4.0,12.6
10743,13608.0,170.1,4.0,12.6
10744,13609.0,359.9,13.0,19.6
10745,13610.0,671.4,15.0,28.3
10746,13611.0,427.0,14.0,28.3
10747,13612.0,70.9,5.0,12.6
10748,13613.0,70.9,5.0,12.6
10749,13614.0,70.9,5.0,12.6
10750,13615.0,60.5,3.0,0.8
10751,13616.0,60.5,3.0,0.8
10752,13617.0,60.5,3.0,0.8
10753,13618.0,48.2,3.0,0.8
10754,13619.0,60.5,3.0,0.8
10755,13620.0,102.2,7.0,28.3
10756,13621.0,137.7,7.0,28.3
10757,13622.0,39.2,7.0,28.3
10758,13623.0,67.6,7.0,28.3
10759,13624.0,1025.0,6.0,28.3
10760,13625.0,785.2,9.0,19.6
10761,13626.0,785.2,9.0,19.6
10762,13627.0,785.2,9.0,19.6
10763,13628.0,1197.1,9.0,28.3
10764,13629.0,1472.7,9.0,50.3
10765,13630.0,1472.7,9.0,50.3
10766,13631.0,1472.7,9.0,50.3
10767,13632.0,1223.4,6.0,28.3
10768,13633.0,653.6,6.0,28.3
10769,13634.0,861.1,8.0,28.3
10770,13635.0,922.9,6.0,38.5
10771,13636.0,125.9,4.0,12.6
10772,13637.0,216.3,6.0,28.3
10773,13638.0,169.4,4.0,19.6
10774,13639.0,125.9,4.0,12.6
10775,13640.0,169.4,4.0,19.6
10776,13641.0,216.3,6.0,28.3
10777,13642.0,94.5,6.0,12.6
10778,13643.0,114.4,6.0,12.6
10779,13644.0,114.4,6.0,12.6
10780,13645.0,170.1,6.0,28.3
10781,13646.0,250.6,6.0,28.3
10782,13647.0,200.2,6.0,28.3
10783,13648.0,115.1,4.0,7.1
10784,13649.0,115.1,4.0,7.1
10785,13650.0,650.1,10.0,28.3
10786,13651.0,649.5,10.0,28.3
10787,13652.0,660.3,13.0,19.6
10788,13653.0,659.8,12.0,28.3
10789,13654.0,207.9,12.0,28.3
10790,13655.0,220.7,8.0,38.5
10791,13656.0,98.2,4.0,7.1
10792,13657.0,115.1,4.0,7.1
10793,13658.0,121.0,7.0,7.1
10794,13659.0,120.9,7.0,7.1
10795,13660.0,87.3,7.0,7.1
10796,13661.0,87.3,7.0,7.1
10797,13662.0,111.8,7.0,7.1
10798,13663.0,356.0,11.0,38.5
10799,13664.0,1006.4,11.0,38.5
10800,13665.0,1589.5,11.0,50.3
10801,13666.0,887.7,9.0,28.3
10802,13667.0,1303.0,17.0,113.1
10803,13668.0,582.0,9.0,28.3
10804,13669.0,582.0,9.0,28.3
10805,13670.0,4433.4,8.0,78.5
10806,13671.0,943.6,8.0,78.5
10807,13672.0,1227.1,18.0,176.7
10808,13673.0,416.5,8.0,95.0
10809,13674.0,3859.2,23.0,176.7
10810,13675.0,545.8,8.0,95.0
10811,13676.0,202.6,10.0,12.6
10812,13677.0,287.9,7.0,19.6
10813,13678.0,287.9,9.0,19.6
10814,13679.0,287.9,9.0,19.6
10815,13680.0,287.9,9.0,50.3
10816,13681.0,287.9,9.0,50.3
10817,13682.0,287.9,7.0,19.6
10818,13683.0,287.9,7.0,19.6
10819,13684.0,549.5,10.0,50.3
10820,13685.0,404.3,8.0,50.3
10821,13686.0,498.6,10.0,50.3
10822,13687.0,1520.8,20.0,201.1
10823,13688.0,596.0,17.0,113.1
10824,13689.0,196.4,6.0,38.5
10825,13690.0,128.1,6.0,7.1
10826,13691.0,213.6,4.0,7.1
10827,13692.0,71.4,6.0,7.1
10828,13693.0,101.6,6.0,7.1
10829,13694.0,404.3,10.0,50.3
10830,13695.0,834.5,6.0,19.6
10831,13696.0,349.0,7.0,19.6
10832,13697.0,190.6,7.0,19.6
10833,13698.0,337.0,14.0,78.5
10834,13699.0,198.0,4.0,19.6
10835,13700.0,186.8,6.0,19.6
10836,13701.0,100.8,6.0,19.6
10837,13702.0,216.9,6.0,19.6
10838,13703.0,404.3,14.0,78.5
10839,13704.0,218.1,11.0,28.3
10840,13705.0,404.3,14.0,38.5
10841,13706.0,450.3,14.0,38.5
10842,13707.0,521.8,14.0,38.5
10843,13708.0,1119.2,16.0,113.1
10844,13709.0,295.4,16.0,28.3
10845,13710.0,467.3,17.0,50.3
10846,13711.0,706.6,20.0,78.5
10847,13712.0,35.1,7.0,7.1
10848,13713.0,30.3,7.0,7.1
10849,13714.0,219.5,7.0,19.6
10850,13715.0,228.3,9.0,28.3
10851,13716.0,458.9,18.0,28.3
10852,13717.0,665.2,7.0,28.3
10853,13718.0,456.9,7.0,38.5
10854,13719.0,262.2,7.0,38.5
10855,13720.0,1449.8,17.0,38.5
10856,13721.0,723.4,15.0,19.6
10857,13722.0,306.6,7.0,12.6
10858,13723.0,302.9,6.0,19.6
10859,13724.0,1813.6,21.0,63.6
10860,13725.0,664.7,20.0,28.3
10861,13726.0,172.8,5.0,12.6
10862,13727.0,6.0,3.0,0.8
10863,13728.0,4.7,3.0,0.8
10864,13729.0,202.0,6.0,50.3
10865,13730.0,268.8,10.0,38.5
10866,13731.0,306.6,10.0,50.3
10867,13732.0,217.6,8.0,28.3
10868,13733.0,202.0,8.0,50.3
10869,13734.0,369.1,8.0,38.5
10870,13735.0,202.0,8.0,28.3
10871,13736.0,1384.9,13.0,113.1
10872,13737.0,438.8,8.0,28.3
10873,13738.0,159.3,6.0,19.6
10874,13739.0,173.5,6.0,38.5
10875,13740.0,102.3,6.0,12.6
10876,13741.0,216.4,8.0,38.5
10877,13742.0,56.2,6.0,3.1
10878,13743.0,93.5,6.0,7.1
10879,13744.0,161.7,11.0,19.6
10880,13745.0,150.6,11.0,19.6
10881,13746.0,119.9,11.0,12.6
10882,13747.0,206.6,9.0,19.6
10883,13748.0,59.6,7.0,7.1
10884,13749.0,212.8,15.0,12.6
10885,13750.0,273.6,15.0,12.6
10886,13751.0,319.4,15.0,12.6
10887,13752.0,38.5,4.0,0.8
10888,13753.0,212.8,9.0,12.6
10889,13754.0,117.3,7.0,7.1
10890,13755.0,232.0,8.0,19.6
10891,13756.0,176.5,12.0,12.6
10892,13757.0,64.4,6.0,7.1
10893,13758.0,25.8,5.0,0.8
10894,13759.0,278.5,12.0,28.3
10895,13760.0,25.8,5.0,0.8
10896,13761.0,25.8,5.0,0.8
10897,13762.0,25.8,5.0,0.8
10898,13763.0,155.3,13.0,19.6
10899,13764.0,134.7,13.0,19.6
10900,13765.0,114.1,13.0,12.6
10901,13766.0,114.0,13.0,12.6
10902,13767.0,53.5,5.0,3.1
10903,13768.0,343.8,8.0,12.6
10904,13769.0,160.8,12.0,28.3
10905,13770.0,117.3,6.0,7.1
10906,13771.0,130.9,7.0,7.1
10907,13772.0,71.5,7.0,7.1
10908,13773.0,296.0,12.0,19.6
10909,13774.0,452.7,11.0,28.3
10910,13775.0,343.8,11.0,28.3
10911,13776.0,296.0,9.0,12.6
10912,13777.0,81.7,12.0,7.1
10913,13778.0,584.7,5.0,28.3
10914,13779.0,584.7,4.0,19.6
10915,13780.0,238.8,4.0,19.6
10916,13781.0,117.2,5.0,12.6
10917,13782.0,117.2,5.0,12.6
10918,13783.0,122.6,3.0,12.6
10919,13784.0,118.4,5.0,12.6
10920,13785.0,58.5,5.0,7.1
10921,13786.0,56.2,5.0,12.6
10922,13787.0,238.4,8.0,28.3
10923,13788.0,56.2,5.0,12.6
10924,13789.0,118.8,7.0,19.6
10925,13790.0,317.2,7.0,12.6
10926,13791.0,33.4,5.0,7.1
10927,13792.0,33.4,5.0,7.1
10928,13793.0,211.4,8.0,50.3
10929,13794.0,640.2,6.0,50.3
10930,13795.0,640.2,6.0,50.3
10931,13796.0,8.6,3.0,0.8
10932,13797.0,8.6,3.0,0.8
10933,13798.0,8.6,3.0,0.8
10934,13799.0,8.6,3.0,0.8
10935,13800.0,8.6,3.0,0.8
10936,13801.0,8.6,3.0,0.8
10937,13802.0,8.6,3.0,0.8
10938,13803.0,91.4,4.0,3.1
10939,13804.0,91.4,4.0,3.1
10940,13805.0,91.4,4.0,3.1
10941,13806.0,512.4,18.0,38.5
10942,13807.0,164.8,5.0,7.1
10943,13808.0,254.7,12.0,19.6
10944,13809.0,164.6,5.0,7.1
10945,13810.0,281.6,8.0,19.6
10946,13811.0,44.8,9.0,28.3
10947,13812.0,44.8,9.0,28.3
10948,13813.0,205.5,8.0,19.6
10949,13814.0,485.4,15.0,95.0
10950,13815.0,514.9,10.0,28.3
10951,13816.0,320.9,9.0,38.5
10952,13817.0,459.4,15.0,19.6
10953,13818.0,459.4,15.0,19.6
10954,13819.0,281.4,9.0,28.3
10955,13820.0,341.9,9.0,28.3
10956,13822.0,284.2,9.0,19.6
10957,13823.0,80.8,4.0,3.1
10958,13824.0,80.8,4.0,3.1
10959,13825.0,80.8,4.0,3.1
10960,13826.0,80.8,4.0,3.1
10961,13827.0,80.8,4.0,3.1
10962,13828.0,80.8,4.0,3.1
10963,13829.0,157.9,9.0,28.3
10964,13830.0,46.5,7.0,3.1
10965,13831.0,80.8,4.0,3.1
10966,13832.0,268.9,14.0,38.5
10967,13833.0,320.9,11.0,38.5
10968,13835.0,386.4,11.0,28.3
10969,13836.0,386.4,11.0,28.3
10970,13838.0,72.3,5.0,0.8
10971,13839.0,72.4,5.0,0.8
10972,13840.0,72.4,5.0,0.8
10973,13841.0,386.4,11.0,28.3
10974,13843.0,48.2,6.0,7.1
10975,13844.0,459.4,11.0,28.3
10976,13845.0,77.3,3.0,28.3
10977,13846.0,153.3,13.0,12.6
10978,13847.0,308.0,13.0,50.3
10979,13848.0,386.4,13.0,12.6
10980,13849.0,128.3,11.0,7.1
10981,13850.0,30.2,5.0,0.8
10982,13851.0,116.9,6.0,7.1
10983,13852.0,788.1,16.0,19.6
10984,13853.0,77.3,6.0,7.1
10985,13854.0,140.5,11.0,12.6
10986,13855.0,2.2,14.0,63.6
10987,13856.0,536.2,20.0,3.1
10988,13857.0,403.0,18.0,0.8
10989,13858.0,211.4,14.0,63.6
10990,13859.0,254.7,6.0,19.6
10991,13860.0,91.4,4.0,3.1
10992,13861.0,91.4,4.0,3.1
10993,13862.0,91.4,4.0,3.1
10994,13863.0,91.4,4.0,3.1
10995,13864.0,91.4,4.0,3.1
10996,13865.0,91.4,4.0,3.1
10997,13866.0,91.4,4.0,3.1
10998,13867.0,91.4,4.0,3.1
10999,13868.0,91.4,4.0,3.1
11000,13869.0,91.4,4.0,3.1
11001,13870.0,91.4,4.0,3.1
11002,13871.0,91.4,4.0,3.1
11003,13872.0,91.4,4.0,3.1
11004,13873.0,91.4,4.0,3.1
11005,13874.0,91.4,4.0,3.1
11006,13877.0,116.9,14.0,12.6
11007,13878.0,116.9,14.0,12.6
11008,13879.0,91.4,4.0,3.1
11009,13880.0,91.4,4.0,3.1
11010,13881.0,91.4,4.0,3.1
11011,13882.0,281.4,14.0,12.6
11012,13883.0,91.4,4.0,3.1
11013,13884.0,91.4,4.0,3.1
11014,13885.0,91.4,4.0,3.1
11015,13886.0,91.4,4.0,3.1
11016,13887.0,75.0,4.0,3.1
11017,13888.0,91.4,4.0,3.1
11018,13889.0,91.4,4.0,3.1
11019,13890.0,91.4,4.0,3.1
11020,13891.0,91.4,4.0,3.1
11021,13892.0,91.4,4.0,3.1
11022,13893.0,91.4,4.0,3.1
11023,13894.0,91.4,4.0,3.1
11024,13895.0,91.4,4.0,3.1
11025,13896.0,91.4,4.0,3.1
11026,13897.0,91.4,4.0,3.1
11027,13898.0,91.4,4.0,3.1
11028,13899.0,91.4,4.0,3.1
11029,13900.0,91.4,4.0,3.1
11030,13901.0,91.4,4.0,3.1
11031,13902.0,91.4,4.0,3.1
11032,13903.0,91.4,4.0,3.1
11033,13904.0,91.4,4.0,3.1
11034,13905.0,68.3,4.0,12.6
11035,13906.0,68.3,4.0,12.6
11036,13907.0,122.6,6.0,28.3
11037,13908.0,835.6,8.0,7.1
11038,13909.0,167.0,5.0,7.1
11039,13910.0,167.0,5.0,7.1
11040,13911.0,167.0,5.0,7.1
11041,13912.0,167.0,5.0,7.1
11042,13913.0,167.0,5.0,7.1
11043,13914.0,167.0,5.0,7.1
11044,13915.0,167.0,5.0,7.1
11045,13916.0,55.4,5.0,7.1
11046,13917.0,167.0,5.0,7.1
11047,13918.0,167.0,5.0,7.1
11048,13919.0,167.0,5.0,7.1
11049,13920.0,250.9,6.0,38.5
11050,13921.0,67.6,6.0,38.5
11051,13922.0,68.3,4.0,12.6
11052,13923.0,68.3,4.0,12.6
11053,13924.0,41.9,4.0,3.1
11054,13925.0,2464.4,13.0,50.3
11055,13926.0,54.9,4.0,3.1
11056,13927.0,25.2,4.0,3.1
11057,13928.0,2464.4,13.0,50.3
11058,13929.0,41.9,4.0,3.1
11059,13930.0,9.7,4.0,3.1
11060,13931.0,9.7,4.0,3.1
11061,13932.0,33.1,4.0,3.1
11062,13933.0,30.5,4.0,3.1
11063,13934.0,24.7,4.0,3.1
11064,13935.0,24.7,4.0,3.1
11065,13936.0,30.5,4.0,3.1
11066,13937.0,54.9,4.0,3.1
11067,13938.0,39.5,4.0,3.1
11068,13939.0,25.2,4.0,3.1
11069,13940.0,137.0,5.0,7.1
11070,13941.0,236.3,4.0,28.3
11071,13942.0,186.2,4.0,28.3
11072,13943.0,186.2,4.0,28.3
11073,13944.0,281.6,6.0,3.1
11074,13945.0,205.5,6.0,3.1
11075,13946.0,121.4,6.0,3.1
11076,13947.0,121.4,6.0,3.1
11077,13948.0,230.1,5.0,28.3
11078,13949.0,137.0,5.0,28.3
11079,13950.0,380.9,5.0,28.3
11080,13951.0,213.5,4.0,3.1
11081,13952.0,170.7,4.0,3.1
11082,13953.0,246.2,4.0,3.1
11083,13954.0,385.1,6.0,38.5
11084,13955.0,385.1,6.0,38.5
11085,13956.0,385.1,6.0,38.5
11086,13957.0,392.0,6.0,7.1
11087,13958.0,615.5,6.0,7.1
11088,13959.0,1631.0,15.0,38.5
11089,13960.0,154.3,6.0,7.1
11090,13961.0,154.3,6.0,7.1
11091,13962.0,150.4,6.0,7.1
11092,13963.0,150.4,6.0,7.1
11093,13964.0,150.4,6.0,7.1
11094,13965.0,198.0,6.0,12.6
11095,13966.0,519.9,6.0,19.6
11096,13967.0,596.7,6.0,19.6
11097,13968.0,134.2,5.0,0.8
11098,13969.0,164.1,6.0,38.5
11099,13970.0,189.5,6.0,38.5
11100,13971.0,391.5,6.0,38.5
11101,13972.0,391.5,6.0,38.5
11102,13973.0,391.5,6.0,38.5
11103,13974.0,150.4,6.0,7.1
11104,13975.0,150.4,6.0,7.1
11105,13976.0,150.4,6.0,7.1
11106,13977.0,150.4,6.0,7.1
11107,13978.0,6.3,3.0,0.8
11108,13979.0,67.6,6.0,7.1
11109,13980.0,43.0,3.0,7.1
11110,13981.0,158.4,6.0,7.1
11111,13982.0,860.3,8.0,28.3
11112,13983.0,93.3,6.0,7.1
11113,13984.0,148.1,6.0,7.1
11114,13985.0,257.8,6.0,7.1
11115,13986.0,262.2,7.0,12.6
11116,13987.0,184.3,7.0,12.6
11117,13988.0,143.0,8.0,12.6
11118,13989.0,880.7,16.0,28.3
11119,13990.0,324.0,14.0,19.6
11120,13991.0,655.7,16.0,50.3
11121,13992.0,142.8,8.0,12.6
11122,13993.0,105.5,8.0,12.6
11123,13994.0,280.4,8.0,12.6
11124,13995.0,395.8,8.0,12.6
11125,13996.0,237.9,8.0,12.6
11126,13997.0,85.6,6.0,7.1
11127,13998.0,86.1,6.0,50.3
11128,13999.0,43.0,3.0,7.1
11129,14000.0,248.1,7.0,3.1
11130,14001.0,248.1,7.0,3.1
11131,14002.0,248.1,7.0,3.1
11132,14003.0,214.0,6.0,19.6
11133,14004.0,43.0,3.0,7.1
11134,14005.0,43.0,3.0,7.1
11135,14006.0,170.6,3.0,7.1
11136,14007.0,271.9,3.0,7.1
11137,14008.0,170.6,3.0,7.1
11138,14009.0,185.4,3.0,7.1
11139,14010.0,74.8,4.0,50.3
11140,14011.0,177.0,7.0,3.1
11141,14012.0,176.9,7.0,3.1
11142,14013.0,155.2,7.0,3.1
11143,14014.0,239.6,8.0,28.3
11144,14015.0,239.6,8.0,28.3
11145,14016.0,240.1,8.0,28.3
11146,14017.0,185.4,3.0,7.1
11147,14018.0,185.4,6.0,7.1
11148,14019.0,185.4,6.0,7.1
11149,14020.0,185.4,6.0,7.1
11150,14021.0,5.7,3.0,0.8
11151,14022.0,131.1,6.0,7.1
11152,14023.0,244.7,6.0,7.1
11153,14024.0,260.9,4.0,3.1
11154,14025.0,268.2,4.0,3.1
11155,14026.0,279.7,5.0,12.6
11156,14027.0,260.9,4.0,3.1
11157,14028.0,260.9,4.0,3.1
11158,14029.0,207.1,5.0,12.6
11159,14030.0,207.1,5.0,12.6
11160,14031.0,207.1,5.0,12.6
11161,14032.0,260.9,4.0,3.1
11162,14033.0,182.6,4.0,3.1
11163,14034.0,371.7,4.0,3.1
11164,14035.0,260.9,4.0,3.1
11165,14036.0,371.7,5.0,12.6
11166,14037.0,371.7,5.0,12.6
11167,14038.0,371.7,5.0,12.6
11168,14039.0,1037.1,13.0,28.3
11169,14040.0,371.7,5.0,12.6
11170,14041.0,371.7,5.0,12.6
11171,14042.0,79.3,5.0,7.1
11172,14043.0,285.4,14.0,3.1
11173,14044.0,47.2,3.0,0.8
11174,14045.0,15.8,3.0,3.1
11175,14046.0,15.8,3.0,3.1
11176,14047.0,15.8,3.0,3.1
11177,14048.0,15.8,3.0,3.1
11178,14049.0,15.8,3.0,3.1
11179,14050.0,306.3,10.0,28.3
11180,14051.0,40.8,5.0,19.6
11181,14052.0,183.2,5.0,19.6
11182,14053.0,363.7,12.0,19.6
11183,14054.0,766.7,9.0,113.1
11184,14055.0,1412.6,9.0,113.1
11185,14056.0,727.6,9.0,113.1
11186,14057.0,1223.0,9.0,113.1
11187,14058.0,949.9,9.0,113.1
11188,14059.0,1364.0,17.0,28.3
11189,14060.0,130.2,7.0,19.6
11190,14061.0,200.2,7.0,19.6
11191,14062.0,702.9,17.0,78.5
11192,14063.0,626.0,17.0,50.3
11193,14064.0,348.0,17.0,28.3
11194,14065.0,404.4,17.0,38.5
11195,14066.0,186.8,6.0,50.3
11196,14067.0,200.2,7.0,19.6
11197,14068.0,181.8,13.0,28.3
11198,14069.0,181.8,13.0,28.3
11199,14070.0,114.2,13.0,28.3
11200,14071.0,114.2,13.0,28.3
11201,14072.0,505.7,17.0,153.9
11202,14073.0,104.2,13.0,19.6
11203,14074.0,104.2,13.0,19.6
11204,14075.0,135.3,13.0,19.6
11205,14076.0,139.0,11.0,19.6
11206,14077.0,139.0,11.0,19.6
11207,14078.0,139.0,11.0,19.6
11208,14079.0,139.0,11.0,19.6
11209,14080.0,139.0,11.0,19.6
11210,14081.0,139.0,11.0,19.6
11211,14082.0,139.0,11.0,19.6
11212,14083.0,136.4,11.0,19.6
11213,14084.0,136.4,11.0,19.6
11214,14085.0,139.0,11.0,19.6
11215,14086.0,136.4,11.0,19.6
11216,14087.0,130.6,9.0,12.6
11217,14088.0,130.6,9.0,12.6
11218,14089.0,15.0,9.0,0.8
11219,14090.0,35.4,9.0,3.1
11220,14091.0,130.6,9.0,12.6
11221,14092.0,139.0,11.0,19.6
11222,14093.0,139.0,11.0,19.6
11223,14094.0,139.0,11.0,19.6
11224,14095.0,16.4,11.0,0.8
11225,14096.0,139.0,11.0,19.6
11226,14097.0,35.4,9.0,3.1
11227,14098.0,262.1,9.0,28.3
11228,14099.0,38.2,11.0,3.1
11229,14100.0,136.4,11.0,12.6
11230,14101.0,342.2,14.0,28.3
11231,14102.0,342.2,14.0,28.3
11232,14103.0,132.7,14.0,3.1
11233,14104.0,523.7,14.0,28.3
11234,14105.0,39.1,3.0,3.1
11235,14106.0,342.2,14.0,28.3
11236,14107.0,342.2,14.0,28.3
11237,14108.0,55.7,3.0,7.1
11238,14109.0,95.0,6.0,38.5
11239,14110.0,185.7,4.0,3.1
11240,14111.0,202.7,9.0,19.6
11241,14112.0,185.7,4.0,3.1
11242,14113.0,33.1,6.0,0.8
